event_date,event_ts,event_type,campaign_id,ad_id,user_id,device_os,country,cost,revenue
2026-02-16,2026-02-16 22:21:43,impression,C007,A0178,63103,Android,SG,0.0,0.0
2026-02-16,2026-02-16 13:56:58,impression,C003,A0171,170424,Android,JP,0.0,0.0
2026-02-16,2026-02-16 05:43:45,impression,C004,A0177,157869,iOS,US,0.0,0.0
2026-02-16,2026-02-16 09:35:51,click,C020,A0089,115629,Web,KR,0.3629591681974856,0.0
2026-02-16,2026-02-16 04:13:01,impression,C006,A0204,4258,Web,KR,0.0,0.0
2026-02-16,2026-02-16 22:24:40,impression,C003,A0347,153594,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 10:25:50,impression,C001,A0343,64965,Android,KR,0.0,0.0
2026-02-16,2026-02-16 08:13:09,impression,C003,A0211,168543,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:56:28,impression,C008,A0213,103258,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 10:02:06,impression,C016,A0021,1913,Android,SG,0.0,0.0
2026-02-16,2026-02-16 13:08:58,impression,C007,A0088,147429,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 23:26:35,click,C018,A0013,108268,Android,US,0.3281488560909144,0.0
2026-02-16,2026-02-16 16:29:06,impression,C009,A0120,12308,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:45:51,click,C003,A0399,23110,Android,KR,0.6167186542487181,0.0
2026-02-16,2026-02-16 07:03:43,impression,C018,A0178,164242,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:47:43,impression,C016,A0129,193224,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 07:51:27,impression,C001,A0051,79292,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 18:07:15,impression,C020,A0042,183669,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:49:05,click,C016,A0318,95927,iOS,JP,0.9785220725273986,0.0
2026-02-16,2026-02-16 13:17:51,impression,C012,A0095,26932,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 11:15:30,impression,C006,A0242,108057,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:16:10,impression,C009,A0356,97858,Android,JP,0.0,0.0
2026-02-16,2026-02-16 21:00:24,impression,C013,A0061,113948,Android,KR,0.0,0.0
2026-02-16,2026-02-16 20:51:27,conversion,C012,A0349,161113,Android,JP,0.0,3.723782411406723
2026-02-16,2026-02-16 13:02:45,impression,C013,A0228,134420,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 13:04:24,impression,C018,A0277,83270,Android,JP,0.0,0.0
2026-02-16,2026-02-16 05:09:43,impression,C019,A0018,14885,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 10:59:33,click,C019,A0244,85008,iOS,US,1.2970459876169447,0.0
2026-02-16,2026-02-16 09:02:59,impression,C019,A0311,120739,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 14:34:46,impression,C006,A0324,100535,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:09:03,impression,C016,A0047,54116,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 04:13:09,impression,C007,A0310,165632,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:34:38,impression,C007,A0018,122049,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 05:43:53,impression,C019,A0384,192334,Android,JP,0.0,0.0
2026-02-16,2026-02-16 15:58:59,impression,C016,A0201,4120,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 12:31:32,impression,C017,A0253,114259,Web,SG,0.0,0.0
2026-02-16,2026-02-16 01:52:26,impression,C019,A0192,108780,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:35:55,impression,C016,A0049,158546,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 22:09:18,impression,C016,A0094,75529,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 03:03:15,impression,C019,A0237,48884,Android,KR,0.0,0.0
2026-02-16,2026-02-16 15:42:58,click,C015,A0222,20735,Android,KR,1.354490277529615,0.0
2026-02-16,2026-02-16 21:23:13,impression,C003,A0167,176505,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:57:11,impression,C015,A0254,102349,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 08:47:09,impression,C016,A0057,60731,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:25:55,impression,C020,A0006,138547,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 11:46:48,impression,C005,A0238,91245,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:40:14,impression,C019,A0221,30515,Android,KR,0.0,0.0
2026-02-16,2026-02-16 23:05:04,impression,C010,A0224,60691,Web,KR,0.0,0.0
2026-02-16,2026-02-16 11:43:18,click,C013,A0078,66878,Web,SG,0.9949521866161583,0.0
2026-02-16,2026-02-16 06:58:09,impression,C015,A0020,51967,Web,KR,0.0,0.0
2026-02-16,2026-02-16 13:58:13,impression,C012,A0306,142581,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:40:21,impression,C017,A0265,123302,Android,US,0.0,0.0
2026-02-16,2026-02-16 20:49:10,impression,C015,A0204,106627,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 19:37:37,impression,C004,A0142,131066,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:07:46,impression,C015,A0376,38313,iOS,US,0.0,0.0
2026-02-16,2026-02-16 01:32:48,impression,C017,A0304,23697,Android,KR,0.0,0.0
2026-02-16,2026-02-16 12:16:38,impression,C011,A0080,37083,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 18:38:05,click,C015,A0210,42569,Android,JP,0.07002257146231416,0.0
2026-02-16,2026-02-16 00:20:14,impression,C020,A0256,186963,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 01:43:50,impression,C007,A0312,104285,Android,SG,0.0,0.0
2026-02-16,2026-02-16 16:46:10,impression,C013,A0377,121615,Web,KR,0.0,0.0
2026-02-16,2026-02-16 12:58:24,impression,C013,A0040,70250,Web,KR,0.0,0.0
2026-02-16,2026-02-16 12:35:06,impression,C020,A0353,76472,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 14:17:09,impression,C020,A0202,78668,iOS,US,0.0,0.0
2026-02-16,2026-02-16 23:01:55,conversion,C002,A0086,112271,Android,KR,0.0,21.200212761613663
2026-02-16,2026-02-16 08:15:49,click,C010,A0043,132467,Android,KR,0.685235168305676,0.0
2026-02-16,2026-02-16 20:12:45,impression,C018,A0236,156767,Android,KR,0.0,0.0
2026-02-16,2026-02-16 18:08:12,impression,C020,A0378,117125,Web,KR,0.0,0.0
2026-02-16,2026-02-16 01:39:38,impression,C005,A0070,76291,Android,KR,0.0,0.0
2026-02-16,2026-02-16 07:22:15,impression,C020,A0356,8239,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 20:08:59,impression,C019,A0131,160495,Android,KR,0.0,0.0
2026-02-16,2026-02-16 07:18:00,impression,C002,A0132,40716,Android,US,0.0,0.0
2026-02-16,2026-02-16 08:19:16,impression,C004,A0248,22950,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:48:45,impression,C016,A0155,50204,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 20:37:57,impression,C016,A0230,112727,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 23:36:00,impression,C017,A0089,41647,Web,KR,0.0,0.0
2026-02-16,2026-02-16 13:48:15,impression,C015,A0229,121551,iOS,US,0.0,0.0
2026-02-16,2026-02-16 15:17:36,click,C013,A0027,9803,Android,KR,1.2269574413174746,0.0
2026-02-16,2026-02-16 01:37:45,impression,C001,A0361,166750,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 04:30:15,impression,C005,A0356,154892,Web,KR,0.0,0.0
2026-02-16,2026-02-16 18:42:09,impression,C020,A0238,106550,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 00:41:33,impression,C001,A0175,43091,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 11:46:58,impression,C012,A0316,113184,Android,KR,0.0,0.0
2026-02-16,2026-02-16 11:48:51,impression,C015,A0292,104833,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 23:57:08,impression,C004,A0374,137439,iOS,US,0.0,0.0
2026-02-16,2026-02-16 04:15:46,impression,C019,A0061,20023,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:13:22,impression,C016,A0170,73636,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:44:40,impression,C018,A0263,51486,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:07:22,impression,C017,A0306,17988,Android,KR,0.0,0.0
2026-02-16,2026-02-16 20:08:38,impression,C011,A0116,39736,Android,KR,0.0,0.0
2026-02-16,2026-02-16 03:57:45,conversion,C020,A0175,129113,Android,KR,0.0,10.53526053218058
2026-02-16,2026-02-16 18:18:55,impression,C013,A0221,142946,Android,TW,0.0,0.0
2026-02-16,2026-02-16 12:46:30,impression,C009,A0128,189969,iOS,US,0.0,0.0
2026-02-16,2026-02-16 22:41:29,impression,C017,A0005,6911,Android,TW,0.0,0.0
2026-02-16,2026-02-16 00:20:50,impression,C017,A0326,4365,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 01:33:40,click,C005,A0186,17292,Android,SG,1.8158175190086863,0.0
2026-02-16,2026-02-16 09:44:44,impression,C008,A0172,63575,Android,KR,0.0,0.0
2026-02-16,2026-02-16 03:41:52,impression,C003,A0199,165981,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:57:59,impression,C006,A0231,81406,Web,TW,0.0,0.0
2026-02-16,2026-02-16 11:36:41,impression,C003,A0288,115283,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:26:48,impression,C008,A0335,116228,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 07:42:09,impression,C012,A0115,31833,Android,JP,0.0,0.0
2026-02-16,2026-02-16 22:56:42,impression,C004,A0333,124498,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:23:16,impression,C002,A0330,40640,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 19:43:58,impression,C010,A0313,31902,Android,SG,0.0,0.0
2026-02-16,2026-02-16 18:14:00,click,C015,A0011,187258,Android,KR,0.6418053171447505,0.0
2026-02-16,2026-02-16 01:28:59,impression,C013,A0104,197026,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 22:16:20,impression,C015,A0175,81185,Android,JP,0.0,0.0
2026-02-16,2026-02-16 14:08:21,impression,C019,A0386,184632,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:19:07,impression,C018,A0374,194110,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:53:41,impression,C013,A0120,154399,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 03:07:49,impression,C020,A0237,167704,Android,SG,0.0,0.0
2026-02-16,2026-02-16 03:55:49,impression,C020,A0236,193093,Android,JP,0.0,0.0
2026-02-16,2026-02-16 12:13:54,impression,C001,A0305,4531,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:32:39,impression,C016,A0038,20417,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:54:32,click,C008,A0272,134498,Web,JP,0.21283082811937046,0.0
2026-02-16,2026-02-16 06:23:49,impression,C006,A0376,86281,Android,JP,0.0,0.0
2026-02-16,2026-02-16 06:30:30,impression,C003,A0344,173064,Web,KR,0.0,0.0
2026-02-16,2026-02-16 08:38:29,impression,C020,A0251,68516,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:21:31,impression,C016,A0375,142941,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 15:03:21,impression,C002,A0334,176867,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:36:25,impression,C002,A0027,193605,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 21:58:12,impression,C015,A0330,98744,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 13:18:02,impression,C010,A0123,182062,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:31:06,impression,C001,A0156,134282,Android,JP,0.0,0.0
2026-02-16,2026-02-16 14:29:11,impression,C020,A0217,15718,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:11:25,impression,C015,A0194,13130,Android,TW,0.0,0.0
2026-02-16,2026-02-16 13:31:22,impression,C001,A0301,50047,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 11:58:45,impression,C016,A0161,17035,Android,JP,0.0,0.0
2026-02-16,2026-02-16 00:44:55,impression,C018,A0128,158216,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:14:14,impression,C005,A0316,107588,Web,KR,0.0,0.0
2026-02-16,2026-02-16 11:09:26,impression,C005,A0178,143506,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 03:04:01,impression,C010,A0126,31994,Android,US,0.0,0.0
2026-02-16,2026-02-16 23:52:47,impression,C012,A0174,110976,iOS,US,0.0,0.0
2026-02-16,2026-02-16 12:28:59,impression,C010,A0035,179711,Android,KR,0.0,0.0
2026-02-16,2026-02-16 03:55:30,impression,C002,A0239,195322,Android,TW,0.0,0.0
2026-02-16,2026-02-16 18:29:47,impression,C001,A0041,56814,Android,US,0.0,0.0
2026-02-16,2026-02-16 09:28:15,impression,C016,A0186,136058,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 07:58:24,impression,C018,A0183,68099,Android,KR,0.0,0.0
2026-02-16,2026-02-16 08:58:29,impression,C007,A0389,195948,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:26:10,impression,C004,A0261,63104,iOS,US,0.0,0.0
2026-02-16,2026-02-16 06:53:36,impression,C010,A0034,118904,Android,SG,0.0,0.0
2026-02-16,2026-02-16 22:56:43,impression,C010,A0187,167624,Android,JP,0.0,0.0
2026-02-16,2026-02-16 00:50:05,click,C011,A0307,109294,iOS,KR,0.2216340046510081,0.0
2026-02-16,2026-02-16 20:07:12,impression,C003,A0137,107590,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 06:05:21,impression,C014,A0202,10105,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 11:50:18,impression,C013,A0381,156004,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:09:39,impression,C019,A0143,135942,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 20:00:29,impression,C010,A0109,103312,Web,KR,0.0,0.0
2026-02-16,2026-02-16 18:42:12,impression,C015,A0157,144369,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:07:00,impression,C008,A0255,142274,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 17:29:32,impression,C017,A0181,87762,Android,JP,0.0,0.0
2026-02-16,2026-02-16 00:08:26,impression,C006,A0341,58605,Android,US,0.0,0.0
2026-02-16,2026-02-16 04:19:56,impression,C007,A0219,74452,Web,KR,0.0,0.0
2026-02-16,2026-02-16 17:04:54,impression,C014,A0028,196112,Web,KR,0.0,0.0
2026-02-16,2026-02-16 06:15:49,impression,C008,A0151,179925,Android,KR,0.0,0.0
2026-02-16,2026-02-16 16:57:17,impression,C012,A0359,120813,Android,KR,0.0,0.0
2026-02-16,2026-02-16 23:15:36,impression,C018,A0100,25870,iOS,US,0.0,0.0
2026-02-16,2026-02-16 00:36:30,impression,C014,A0003,183614,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 06:04:41,impression,C001,A0033,145042,Android,US,0.0,0.0
2026-02-16,2026-02-16 23:47:46,impression,C004,A0199,61061,Web,US,0.0,0.0
2026-02-16,2026-02-16 23:53:35,impression,C017,A0069,110936,iOS,US,0.0,0.0
2026-02-16,2026-02-16 15:46:41,impression,C018,A0090,28457,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 17:21:28,conversion,C019,A0017,163695,Android,KR,0.0,9.013015645416859
2026-02-16,2026-02-16 20:50:48,impression,C004,A0337,140765,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 10:48:14,impression,C006,A0367,179003,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 03:29:23,impression,C008,A0323,193033,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:29:13,impression,C015,A0323,163828,Android,JP,0.0,0.0
2026-02-16,2026-02-16 01:18:47,impression,C020,A0034,123946,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 16:47:34,impression,C001,A0264,138258,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 22:29:48,click,C005,A0301,149294,Android,KR,0.1461591149147645,0.0
2026-02-16,2026-02-16 00:23:52,impression,C016,A0060,46971,Web,KR,0.0,0.0
2026-02-16,2026-02-16 18:48:46,impression,C006,A0184,81106,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 23:10:15,impression,C010,A0326,8624,Android,SG,0.0,0.0
2026-02-16,2026-02-16 22:10:53,impression,C010,A0357,18204,Android,JP,0.0,0.0
2026-02-16,2026-02-16 15:34:49,impression,C005,A0365,51530,iOS,US,0.0,0.0
2026-02-16,2026-02-16 04:21:14,impression,C008,A0199,102676,Android,JP,0.0,0.0
2026-02-16,2026-02-16 22:40:24,impression,C001,A0241,148902,Android,US,0.0,0.0
2026-02-16,2026-02-16 12:43:44,impression,C005,A0232,7081,Web,SG,0.0,0.0
2026-02-16,2026-02-16 03:25:45,impression,C001,A0211,152279,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 04:29:05,impression,C007,A0368,51056,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 14:12:24,impression,C015,A0052,149372,Android,TW,0.0,0.0
2026-02-16,2026-02-16 19:08:20,impression,C014,A0119,49086,Android,KR,0.0,0.0
2026-02-16,2026-02-16 04:34:44,impression,C009,A0330,178923,Android,KR,0.0,0.0
2026-02-16,2026-02-16 03:15:30,impression,C008,A0215,92055,Android,KR,0.0,0.0
2026-02-16,2026-02-16 19:27:43,impression,C008,A0322,160444,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 23:21:57,impression,C003,A0149,127963,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 19:42:46,impression,C020,A0176,57929,Android,KR,0.0,0.0
2026-02-16,2026-02-16 09:24:36,impression,C004,A0377,142123,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 07:32:20,impression,C017,A0269,69502,Android,JP,0.0,0.0
2026-02-16,2026-02-16 07:24:49,impression,C006,A0320,51305,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 05:46:56,impression,C002,A0005,16676,Android,JP,0.0,0.0
2026-02-16,2026-02-16 01:32:10,impression,C009,A0116,121064,Android,US,0.0,0.0
2026-02-16,2026-02-16 11:13:50,impression,C014,A0203,152677,Android,JP,0.0,0.0
2026-02-16,2026-02-16 01:49:52,impression,C001,A0037,55555,Android,KR,0.0,0.0
2026-02-16,2026-02-16 13:52:30,click,C017,A0054,97213,Android,KR,0.935127474184524,0.0
2026-02-16,2026-02-16 21:14:55,impression,C011,A0288,65462,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 10:08:01,impression,C006,A0284,189732,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 18:37:52,impression,C001,A0086,61437,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:17:45,impression,C019,A0045,9261,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:51:32,impression,C016,A0284,5603,Android,SG,0.0,0.0
2026-02-16,2026-02-16 23:01:22,impression,C018,A0321,122468,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 23:13:44,impression,C011,A0070,150685,Android,JP,0.0,0.0
2026-02-16,2026-02-16 19:59:24,impression,C009,A0042,47002,Web,US,0.0,0.0
2026-02-16,2026-02-16 14:47:11,impression,C006,A0272,9110,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 00:02:42,impression,C002,A0141,125509,Android,US,0.0,0.0
2026-02-16,2026-02-16 10:14:40,impression,C008,A0059,142508,Android,JP,0.0,0.0
2026-02-16,2026-02-16 17:07:39,impression,C016,A0240,43744,Web,KR,0.0,0.0
2026-02-16,2026-02-16 05:53:28,impression,C008,A0047,145005,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 11:02:04,impression,C008,A0167,181227,Android,KR,0.0,0.0
2026-02-16,2026-02-16 20:08:24,impression,C014,A0110,48913,Web,KR,0.0,0.0
2026-02-16,2026-02-16 11:51:46,impression,C001,A0126,95471,Android,TW,0.0,0.0
2026-02-16,2026-02-16 21:06:06,impression,C007,A0299,119241,iOS,US,0.0,0.0
2026-02-16,2026-02-16 20:33:10,click,C002,A0109,34308,iOS,KR,0.0645263027213079,0.0
2026-02-16,2026-02-16 09:52:10,impression,C015,A0165,62668,Web,US,0.0,0.0
2026-02-16,2026-02-16 18:30:10,impression,C018,A0370,196003,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 02:14:31,impression,C004,A0259,18321,Android,KR,0.0,0.0
2026-02-16,2026-02-16 18:47:17,click,C018,A0076,183510,iOS,KR,0.31529072618565673,0.0
2026-02-16,2026-02-16 02:14:46,impression,C005,A0007,149863,Web,KR,0.0,0.0
2026-02-16,2026-02-16 01:51:06,conversion,C016,A0186,169333,Android,KR,0.0,11.755081631736566
2026-02-16,2026-02-16 01:36:58,impression,C013,A0276,41018,Web,KR,0.0,0.0
2026-02-16,2026-02-16 12:15:17,impression,C009,A0079,170668,Web,KR,0.0,0.0
2026-02-16,2026-02-16 03:11:51,impression,C005,A0065,5946,Android,TW,0.0,0.0
2026-02-16,2026-02-16 01:42:53,impression,C008,A0115,192949,Web,KR,0.0,0.0
2026-02-16,2026-02-16 01:20:30,impression,C018,A0202,177142,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 03:58:57,impression,C003,A0142,43772,iOS,US,0.0,0.0
2026-02-16,2026-02-16 21:44:50,impression,C006,A0098,138056,Android,US,0.0,0.0
2026-02-16,2026-02-16 01:05:26,impression,C011,A0305,27273,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:20:52,impression,C014,A0217,91886,Web,KR,0.0,0.0
2026-02-16,2026-02-16 18:40:26,impression,C019,A0074,158483,Android,JP,0.0,0.0
2026-02-16,2026-02-16 18:15:51,impression,C007,A0293,76948,Android,SG,0.0,0.0
2026-02-16,2026-02-16 17:04:05,impression,C010,A0134,193492,Web,KR,0.0,0.0
2026-02-16,2026-02-16 01:24:24,impression,C015,A0262,44507,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 12:25:38,impression,C006,A0284,137883,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:13:16,impression,C020,A0102,109703,Android,KR,0.0,0.0
2026-02-16,2026-02-16 12:21:18,impression,C006,A0377,195702,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 15:48:46,impression,C016,A0206,128536,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 04:07:06,impression,C009,A0141,45320,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 01:59:52,impression,C019,A0013,88387,Android,KR,0.0,0.0
2026-02-16,2026-02-16 06:47:18,impression,C018,A0249,20491,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 04:24:32,impression,C005,A0123,69476,Android,JP,0.0,0.0
2026-02-16,2026-02-16 02:20:58,impression,C016,A0010,40514,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:43:28,impression,C007,A0080,59265,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 09:59:22,impression,C019,A0167,73991,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:03:20,impression,C005,A0099,21388,Android,SG,0.0,0.0
2026-02-16,2026-02-16 22:36:40,impression,C020,A0207,26431,iOS,TW,0.0,0.0
2026-02-16,2026-02-16 07:35:51,impression,C011,A0151,8646,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 06:10:47,impression,C018,A0037,3672,Android,KR,0.0,0.0
2026-02-16,2026-02-16 16:45:03,impression,C007,A0377,142452,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 10:38:52,impression,C018,A0264,45606,Android,KR,0.0,0.0
2026-02-16,2026-02-16 04:19:57,impression,C003,A0342,136970,Android,TW,0.0,0.0
2026-02-16,2026-02-16 23:15:10,conversion,C005,A0005,15006,iOS,TW,0.0,22.01588496102535
2026-02-16,2026-02-16 00:17:48,impression,C013,A0378,87896,Web,JP,0.0,0.0
2026-02-16,2026-02-16 21:14:58,impression,C016,A0226,171291,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:38:08,impression,C012,A0027,173263,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 15:40:21,impression,C007,A0124,60277,Web,KR,0.0,0.0
2026-02-16,2026-02-16 22:32:56,impression,C013,A0299,49928,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 01:53:06,impression,C001,A0035,64145,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:24:21,click,C015,A0237,123391,Android,KR,0.7011150186334779,0.0
2026-02-16,2026-02-16 09:38:27,impression,C012,A0311,176688,iOS,SG,0.0,0.0
2026-02-16,2026-02-16 21:17:04,impression,C017,A0317,33469,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 07:41:43,impression,C020,A0303,168077,Android,JP,0.0,0.0
2026-02-16,2026-02-16 23:56:56,impression,C005,A0102,132050,Android,SG,0.0,0.0
2026-02-16,2026-02-16 15:28:34,impression,C017,A0077,6037,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 05:51:20,impression,C015,A0312,152292,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 20:11:30,impression,C020,A0082,28620,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 13:29:45,impression,C019,A0146,71298,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 02:57:55,impression,C001,A0193,67412,Android,SG,0.0,0.0
2026-02-16,2026-02-16 02:16:43,impression,C004,A0224,77463,iOS,US,0.0,0.0
2026-02-16,2026-02-16 22:00:58,impression,C003,A0053,159455,Android,KR,0.0,0.0
2026-02-16,2026-02-16 02:33:32,impression,C008,A0345,27664,Web,US,0.0,0.0
2026-02-16,2026-02-16 05:23:36,impression,C009,A0085,22157,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 03:38:01,impression,C012,A0395,162050,iOS,JP,0.0,0.0
2026-02-16,2026-02-16 21:14:36,click,C005,A0368,23666,Web,JP,0.6819874188181199,0.0
2026-02-16,2026-02-16 14:52:21,click,C009,A0129,156481,Android,US,0.16856179018803233,0.0
2026-02-16,2026-02-16 08:02:11,impression,C001,A0211,155162,Android,SG,0.0,0.0
2026-02-16,2026-02-16 18:27:20,impression,C011,A0352,38,Android,US,0.0,0.0
2026-02-16,2026-02-16 00:56:26,impression,C007,A0264,142228,Android,JP,0.0,0.0
2026-02-16,2026-02-16 05:57:51,impression,C020,A0183,25625,Web,JP,0.0,0.0
2026-02-16,2026-02-16 12:19:49,impression,C014,A0272,80948,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 05:02:13,impression,C003,A0227,189578,Android,KR,0.0,0.0
2026-02-16,2026-02-16 00:18:20,impression,C011,A0322,141225,Android,KR,0.0,0.0
2026-02-16,2026-02-16 10:52:14,impression,C017,A0012,171217,Android,KR,0.0,0.0
2026-02-16,2026-02-16 01:10:23,impression,C018,A0093,4157,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 18:50:16,impression,C019,A0330,37122,Android,TW,0.0,0.0
2026-02-16,2026-02-16 17:20:02,impression,C018,A0190,114823,Android,KR,0.0,0.0
2026-02-16,2026-02-16 22:18:38,click,C006,A0086,112700,iOS,KR,0.32577901370452816,0.0
2026-02-16,2026-02-16 23:01:12,impression,C015,A0354,75965,Android,US,0.0,0.0
2026-02-16,2026-02-16 17:47:29,impression,C007,A0277,2384,iOS,US,0.0,0.0
2026-02-16,2026-02-16 09:05:52,impression,C005,A0293,27249,iOS,KR,0.0,0.0
2026-02-16,2026-02-16 14:36:06,impression,C005,A0261,80923,Android,KR,0.0,0.0
2026-02-16,2026-02-16 17:48:19,impression,C007,A0198,30715,Android,JP,0.0,0.0
